created_at,travel_at,from_place,to_place
25.02.2019 20:57,25.02.2019 20:57,Passau,Passau
25.02.2019 20:57,26.02.2019 06:00,Passau,Passau
25.02.2019 20:57,25.02.2019 20:29,Passau,Passau
25.02.2019 20:58,26.02.2019 07:57,Passau,Passau
25.02.2019 20:58,26.02.2019 07:57,Passau,Passau
25.02.2019 20:58,26.02.2019 09:31,Passau,Passau
25.02.2019 20:58,26.02.2019 07:30,Passau,Passau
25.02.2019 20:58,26.02.2019 08:57,Passau,Passau
25.02.2019 20:58,26.02.2019 10:00,Passau,Passau
25.02.2019 20:58,26.02.2019 08:44,Passau,Passau
25.02.2019 21:45,26.02.2019 07:44,Tittling,Passau
26.02.2019 05:26,26.02.2019 06:00,Aldersbach,Passau
26.02.2019 05:27,26.02.2019 09:03,Aldersbach,Passau
26.02.2019 05:27,25.02.2019 16:49,Aldersbach,Passau
26.02.2019 06:28,26.02.2019 06:28,Fürstenzell,Passau
26.02.2019 09:15,26.02.2019 09:15,Fürstenzell,Passau
26.02.2019 09:15,26.02.2019 11:57,Fürstenzell,Passau
26.02.2019 09:15,26.02.2019 08:39,Fürstenzell,Passau
26.02.2019 12:11,26.02.2019 14:15,Passau,Vilshofen an der Donau
26.02.2019 12:11,26.02.2019 16:25,Passau,Vilshofen an der Donau
26.02.2019 13:46,26.02.2019 16:45,Passau,94136 Thyrnau
26.02.2019 13:47,26.02.2019 16:26,Passau,94136 Thyrnau
26.02.2019 13:47,26.02.2019 22:31,Passau,94136 Thyrnau
26.02.2019 14:12,26.02.2019 14:12,94099 Ruhstorf an der Rott,Passau
26.02.2019 14:12,26.02.2019 13:50,94099 Ruhstorf an der Rott,Passau
26.02.2019 14:14,26.02.2019 14:12,94099 Ruhstorf an der Rott,Passau
26.02.2019 14:14,26.02.2019 13:50,94099 Ruhstorf an der Rott,Passau
26.02.2019 14:22,27.02.2019 07:31,Fürstenzell,Passau
26.02.2019 14:23,27.02.2019 08:40,Fürstenzell,Passau
26.02.2019 14:23,27.02.2019 07:07,Fürstenzell,Passau
26.02.2019 14:28,27.02.2019 07:28,Fürstenzell,Passau
26.02.2019 17:09,26.02.2019 16:45,Passau,Thyrnau
26.02.2019 17:10,28.02.2019 15:00,Passau,Untergriesbach
26.02.2019 17:11,28.02.2019 14:30,Passau,Untergriesbach
26.02.2019 19:00,01.03.2019 08:00,Fürstenzell,Passau
26.02.2019 19:00,01.03.2019 11:15,Fürstenzell,Passau
26.02.2019 19:00,01.03.2019 07:57,Fürstenzell,Passau
26.02.2019 22:41,27.02.2019 07:41,,Passau
26.02.2019 22:41,27.02.2019 11:41,,Passau
26.02.2019 22:48,27.02.2019 08:30,Thyrnau,Passau
26.02.2019 22:48,27.02.2019 09:32,Thyrnau,Passau
26.02.2019 22:48,26.02.2019 19:47,Thyrnau,Passau
26.02.2019 22:49,27.02.2019 08:30,94136 Thyrnau,Passau
26.02.2019 22:49,27.02.2019 07:54,94136 Thyrnau,Passau
26.02.2019 22:49,26.02.2019 17:43,94136 Thyrnau,Passau
26.02.2019 23:45,27.02.2019 07:45,Thyrnau,Passau
27.02.2019 05:54,27.02.2019 05:54,94107 Untergriesbach,Passau
27.02.2019 08:15,27.02.2019 08:15,Passau,Passau
27.02.2019 08:15,27.02.2019 10:00,Passau,Passau
27.02.2019 15:40,27.02.2019 16:15,Neuhaus a. Inn,Neuhaus a. Inn
27.02.2019 15:41,27.02.2019 18:20,Neuhaus a. Inn,Neuhaus a. Inn
27.02.2019 15:41,27.02.2019 15:56,Neuhaus a. Inn,Neuhaus a. Inn
27.02.2019 15:44,27.02.2019 15:45,Neuhaus a. Inn,Neuhaus a. Inn
27.02.2019 15:44,27.02.2019 15:22,Neuhaus a. Inn,Neuhaus a. Inn
27.02.2019 15:44,27.02.2019 17:26,Neuhaus a. Inn,Neuhaus a. Inn
27.02.2019 15:45,27.02.2019 15:45,Passau,Tiefenbach (Kreis Passau)
27.02.2019 15:46,27.02.2019 15:45,Passau,Tiefenbach (Kreis Passau)
27.02.2019 15:49,27.02.2019 15:45,Passau,Tiefenbach (Kreis Passau)
27.02.2019 15:49,27.02.2019 15:31,Passau,Tiefenbach (Kreis Passau)
27.02.2019 15:49,28.02.2019 08:47,Passau,Tiefenbach (Kreis Passau)
27.02.2019 16:28,27.02.2019 16:28,Ruhstorf an der Rott - Schmidham,Passau
27.02.2019 16:28,27.02.2019 18:41,Ruhstorf an der Rott - Schmidham,Passau
28.02.2019 07:28,28.02.2019 07:27,Tiefenbach (Kreis Passau),Passau
28.02.2019 07:28,28.02.2019 07:19,Tiefenbach (Kreis Passau),Passau
28.02.2019 07:28,28.02.2019 14:20,Tiefenbach (Kreis Passau),Passau
28.02.2019 07:28,28.02.2019 07:28,Tiefenbach (Kreis Passau),Passau
28.02.2019 07:28,28.02.2019 07:07,Tiefenbach (Kreis Passau),Passau
28.02.2019 07:28,28.02.2019 10:00,Tiefenbach (Kreis Passau),Passau
28.02.2019 11:19,28.02.2019 11:19,94127 Neuburg am Inn,Passau
28.02.2019 13:53,28.02.2019 13:53,Passau,Passau
28.02.2019 13:53,28.02.2019 14:31,Passau,Passau
28.02.2019 14:48,28.02.2019 16:00,Passau,Neuburg a. Inn
28.02.2019 14:48,28.02.2019 15:49,Passau,Neuburg a. Inn
28.02.2019 14:48,28.02.2019 17:53,Passau,Neuburg a. Inn
28.02.2019 16:58,02.03.2019 19:58,Passau,Obernzell
28.02.2019 16:59,03.03.2019 15:01,Passau,Obernzell
28.02.2019 16:59,02.03.2019 19:42,Passau,Obernzell
28.02.2019 16:59,02.03.2019 12:00,Passau,Obernzell
28.02.2019 16:59,02.03.2019 16:58,Passau,Obernzell
28.02.2019 17:00,03.03.2019 09:50,Passau,Obernzell
28.02.2019 17:00,02.03.2019 15:49,Passau,Obernzell
28.02.2019 17:09,28.02.2019 17:09,Passau,Hutthurm
28.02.2019 17:10,28.02.2019 17:05,Passau,Hutthurm
28.02.2019 17:10,28.02.2019 15:25,Passau,Hutthurm
28.02.2019 17:40,28.02.2019 16:40,Passau,Hutthurm
28.02.2019 19:08,28.02.2019 19:08,Passau,Passau
28.02.2019 19:08,28.02.2019 18:58,Passau,Passau
28.02.2019 19:09,28.02.2019 19:09,Passau,Passau
28.02.2019 19:09,28.02.2019 18:22,Passau,Passau
28.02.2019 19:10,01.03.2019 07:38,Passau,Passau
28.02.2019 19:45,28.02.2019 19:45,Passau,Neuburg a. Inn
01.03.2019 05:20,01.03.2019 05:20,Aldersbach,Passau
01.03.2019 05:58,01.03.2019 05:58,Aldersbach,Passau
01.03.2019 07:44,01.03.2019 07:44,Passau,Passau
01.03.2019 07:44,01.03.2019 09:42,Passau,Passau
01.03.2019 07:44,01.03.2019 11:42,Passau,Passau
01.03.2019 07:44,01.03.2019 12:42,Passau,Passau
01.03.2019 07:44,01.03.2019 13:42,Passau,Passau
01.03.2019 08:43,01.03.2019 08:43,Fürstenzell,Passau
01.03.2019 08:44,01.03.2019 08:39,Fürstenzell,Passau
01.03.2019 11:40,01.03.2019 11:40,Fürstenzell,Passau
01.03.2019 12:10,01.03.2019 12:10,Passau,Untergriesbach
01.03.2019 13:07,01.03.2019 14:36,Tiefenbach (Kreis Passau),Passau
01.03.2019 13:07,01.03.2019 14:26,Tiefenbach (Kreis Passau),Passau
01.03.2019 13:07,01.03.2019 16:18,Tiefenbach (Kreis Passau),Passau
01.03.2019 14:15,01.03.2019 14:15,Passau,Fürstenzell
01.03.2019 14:15,01.03.2019 16:18,Passau,Fürstenzell
01.03.2019 14:43,01.03.2019 14:43,Passau,Neukirchen vorm Wald
01.03.2019 14:43,01.03.2019 16:20,Passau,Neukirchen vorm Wald
01.03.2019 14:43,01.03.2019 13:59,Passau,Neukirchen vorm Wald
01.03.2019 15:09,01.03.2019 15:09,Passau,Neukirchen vorm Wald
01.03.2019 15:09,01.03.2019 16:45,Passau,Neukirchen vorm Wald
01.03.2019 20:48,02.03.2019 14:00,Untergriesbach,Passau
01.03.2019 20:48,03.03.2019 10:27,Untergriesbach,Passau
01.03.2019 20:48,02.03.2019 12:26,Untergriesbach,Passau
01.03.2019 20:50,02.03.2019 16:00,Passau,Untergriesbach
01.03.2019 20:50,03.03.2019 00:25,Passau,Untergriesbach
01.03.2019 20:50,02.03.2019 15:49,Passau,Untergriesbach
02.03.2019 04:39,02.03.2019 10:00,Salzweg,Passau
02.03.2019 04:39,02.03.2019 09:42,Salzweg,Passau
02.03.2019 04:39,02.03.2019 14:45,Salzweg,Passau
02.03.2019 09:29,02.03.2019 09:29,Hutthurm,Passau
02.03.2019 09:29,02.03.2019 13:15,Hutthurm,Passau
02.03.2019 10:59,02.03.2019 10:59,Hutthurm,Passau
02.03.2019 10:59,02.03.2019 14:37,Hutthurm,Passau
02.03.2019 11:13,02.03.2019 11:13,Neuburg a. Inn,Passau
02.03.2019 11:13,02.03.2019 10:54,Neuburg a. Inn,Passau
02.03.2019 11:13,02.03.2019 17:48,Neuburg a. Inn,Passau
02.03.2019 11:13,01.03.2019 21:00,Neuburg a. Inn,Passau
02.03.2019 11:29,02.03.2019 13:00,Tiefenbach (Kreis Passau),Passau
02.03.2019 11:30,02.03.2019 12:37,Tiefenbach (Kreis Passau),Passau
02.03.2019 11:30,03.03.2019 07:54,Tiefenbach (Kreis Passau),Passau
02.03.2019 11:32,02.03.2019 18:19,Passau,Tiefenbach (Kreis Passau)
02.03.2019 11:32,02.03.2019 17:46,Passau,Tiefenbach (Kreis Passau)
02.03.2019 11:32,03.03.2019 07:47,Passau,Tiefenbach (Kreis Passau)
02.03.2019 11:38,02.03.2019 11:38,Hutthurm,Passau
02.03.2019 11:38,02.03.2019 11:36,Hutthurm,Passau
02.03.2019 11:38,02.03.2019 16:37,Hutthurm,Passau
02.03.2019 12:37,02.03.2019 12:37,Fürstenzell,Passau
02.03.2019 12:38,02.03.2019 18:20,Fürstenzell,Passau
02.03.2019 12:39,03.03.2019 10:17,Fürstenzell,Passau
02.03.2019 12:39,03.03.2019 12:37,Fürstenzell,Passau
02.03.2019 12:39,03.03.2019 12:32,Fürstenzell,Passau
02.03.2019 12:39,02.03.2019 19:24,Fürstenzell,Passau
02.03.2019 12:39,02.03.2019 12:39,Hutthurm,Passau
02.03.2019 14:25,02.03.2019 14:25,Fürstenzell,Passau
02.03.2019 14:26,03.03.2019 11:41,Fürstenzell,Passau
02.03.2019 14:28,03.03.2019 14:28,Passau,Fürstenzell
02.03.2019 14:28,03.03.2019 19:07,Passau,Fürstenzell
02.03.2019 14:28,04.03.2019 09:01,Passau,Fürstenzell
02.03.2019 14:28,03.03.2019 12:42,Passau,Fürstenzell
02.03.2019 15:52,02.03.2019 15:52,Tiefenbach (Kreis Passau),Hutthurm
02.03.2019 15:52,03.03.2019 12:57,Tiefenbach (Kreis Passau),Hutthurm
02.03.2019 15:52,04.03.2019 07:55,Tiefenbach (Kreis Passau),Hutthurm
02.03.2019 20:51,02.03.2019 20:51,Passau,Passau
02.03.2019 20:51,02.03.2019 20:20,Passau,Passau
02.03.2019 22:42,19.03.2019 12:00,Oranienburg,Vilshofen an der Donau
02.03.2019 22:43,19.03.2019 12:23,Oranienburg,Vilshofen an der Donau
02.03.2019 22:43,19.03.2019 09:20,Oranienburg,Vilshofen an der Donau
03.03.2019 13:33,03.03.2019 13:33,Tiefenbach (Kreis Passau),Passau
03.03.2019 13:33,05.03.2019 13:33,Tiefenbach (Kreis Passau),Passau
03.03.2019 13:33,05.03.2019 15:51,Tiefenbach (Kreis Passau),Passau
03.03.2019 13:33,05.03.2019 13:10,Tiefenbach (Kreis Passau),Passau
03.03.2019 13:33,05.03.2019 10:17,Tiefenbach (Kreis Passau),Passau
03.03.2019 15:01,03.03.2019 15:01,Tiefenbach (Kreis Passau),Passau
03.03.2019 15:01,04.03.2019 06:11,Tiefenbach (Kreis Passau),Passau
03.03.2019 15:01,03.03.2019 12:54,Tiefenbach (Kreis Passau),Passau
03.03.2019 15:01,02.03.2019 15:17,Tiefenbach (Kreis Passau),Passau
03.03.2019 18:02,05.03.2019 11:27,Tiefenbach (Kreis Passau),Passau
03.03.2019 18:02,05.03.2019 11:22,Tiefenbach (Kreis Passau),Passau
03.03.2019 18:05,05.03.2019 14:18,Tiefenbach (Kreis Passau),Passau
03.03.2019 18:05,05.03.2019 08:36,Tiefenbach (Kreis Passau),Passau
03.03.2019 18:05,05.03.2019 19:00,Passau,Tiefenbach (Kreis Passau)
03.03.2019 18:05,05.03.2019 18:46,Passau,Tiefenbach (Kreis Passau)
03.03.2019 18:05,06.03.2019 07:47,Passau,Tiefenbach (Kreis Passau)
03.03.2019 18:06,05.03.2019 17:21,Passau,Tiefenbach (Kreis Passau)
03.03.2019 19:13,04.03.2019 13:08,Tiefenbach (Kreis Passau),Passau
03.03.2019 19:13,04.03.2019 12:55,Tiefenbach (Kreis Passau),Passau
03.03.2019 19:13,04.03.2019 09:23,Tiefenbach (Kreis Passau),Passau
03.03.2019 19:13,04.03.2019 15:18,Tiefenbach (Kreis Passau),Passau
03.03.2019 19:13,04.03.2019 17:23,Tiefenbach (Kreis Passau),Passau
04.03.2019 06:34,04.03.2019 06:37,Tittling,Passau
04.03.2019 06:34,04.03.2019 06:13,Tittling,Passau
04.03.2019 06:34,03.03.2019 13:19,Tittling,Passau
04.03.2019 06:34,04.03.2019 11:02,Tittling,Passau
04.03.2019 06:41,04.03.2019 06:41,94127 Neuburg am Inn,Passau
04.03.2019 09:26,04.03.2019 09:26,Fürstenzell,Passau
04.03.2019 10:35,04.03.2019 13:35,Tiefenbach (Kreis Passau),Passau
04.03.2019 10:35,04.03.2019 15:51,Tiefenbach (Kreis Passau),Passau
04.03.2019 10:35,04.03.2019 13:10,Tiefenbach (Kreis Passau),Passau
04.03.2019 10:35,04.03.2019 10:17,Tiefenbach (Kreis Passau),Passau
04.03.2019 11:47,05.03.2019 12:26,Passau,Fürstenzell
04.03.2019 11:48,05.03.2019 12:26,Passau,Fürstenzell
04.03.2019 11:48,05.03.2019 11:52,Passau,Fürstenzell
04.03.2019 11:49,05.03.2019 07:27,Passau,Fürstenzell
04.03.2019 11:49,05.03.2019 14:53,Passau,Fürstenzell
04.03.2019 11:59,04.03.2019 14:00,Passau,Neuburg a. Inn
04.03.2019 11:59,04.03.2019 15:00,Passau,Neuburg a. Inn
04.03.2019 11:59,04.03.2019 13:22,Passau,Neuburg a. Inn
04.03.2019 15:13,04.03.2019 15:13,Passau,Passau
04.03.2019 15:13,04.03.2019 14:59,Passau,Passau
04.03.2019 15:13,04.03.2019 17:30,Passau,Passau
04.03.2019 15:15,04.03.2019 18:15,Passau,Passau
04.03.2019 15:15,04.03.2019 17:58,Passau,Passau
04.03.2019 15:16,04.03.2019 19:33,Passau,Passau
04.03.2019 17:08,04.03.2019 17:08,Passau,
04.03.2019 17:08,04.03.2019 17:02,Passau,
04.03.2019 17:18,05.03.2019 17:18,Fürstenzell,Pocking
04.03.2019 17:18,05.03.2019 16:41,Fürstenzell,Pocking
04.03.2019 17:18,05.03.2019 10:11,Fürstenzell,Pocking
04.03.2019 18:33,05.03.2019 10:33,Tiefenbach (Kreis Passau),Passau
04.03.2019 18:33,05.03.2019 10:17,Tiefenbach (Kreis Passau),Passau
04.03.2019 18:33,05.03.2019 08:06,Tiefenbach (Kreis Passau),Passau
04.03.2019 18:33,05.03.2019 13:11,Tiefenbach (Kreis Passau),Passau
04.03.2019 19:38,04.03.2019 21:29,Passau,Passau
05.03.2019 08:19,05.03.2019 11:19,Tiefenbach (Kreis Passau),Passau
05.03.2019 08:19,05.03.2019 14:01,Tiefenbach (Kreis Passau),Passau
05.03.2019 08:19,05.03.2019 10:51,Tiefenbach (Kreis Passau),Passau
05.03.2019 11:00,05.03.2019 11:00,Ruderting,Passau
05.03.2019 11:00,05.03.2019 10:14,Ruderting,Passau
05.03.2019 11:00,05.03.2019 15:14,Ruderting,Passau
05.03.2019 11:00,05.03.2019 19:13,Ruderting,Passau
05.03.2019 14:03,06.03.2019 15:00,Untergriesbach,Passau
05.03.2019 14:03,06.03.2019 17:32,Untergriesbach,Passau
05.03.2019 17:39,06.03.2019 14:39,Untergriesbach,Passau
05.03.2019 17:39,06.03.2019 17:32,Untergriesbach,Passau
05.03.2019 17:39,06.03.2019 14:34,Untergriesbach,Passau
05.03.2019 19:21,06.03.2019 15:28,Fürstenzell,Passau
05.03.2019 19:38,06.03.2019 15:28,Fürstenzell,Passau
05.03.2019 19:38,06.03.2019 15:28,Fürstenzell,Passau
05.03.2019 19:39,06.03.2019 18:49,Fürstenzell,Passau
05.03.2019 19:39,06.03.2019 15:14,Fürstenzell,Passau
05.03.2019 19:49,06.03.2019 12:02,Tiefenbach (Kreis Passau),Passau
05.03.2019 19:49,06.03.2019 11:22,Tiefenbach (Kreis Passau),Passau
05.03.2019 19:49,06.03.2019 14:18,Tiefenbach (Kreis Passau),Passau
05.03.2019 19:49,06.03.2019 12:02,Tiefenbach (Kreis Passau),Passau
05.03.2019 19:49,06.03.2019 11:57,Tiefenbach (Kreis Passau),Passau
05.03.2019 19:50,06.03.2019 15:18,Tiefenbach (Kreis Passau),Passau
05.03.2019 23:25,05.03.2019 06:25,Thyrnau,Passau
05.03.2019 23:25,05.03.2019 11:28,Thyrnau,Passau
05.03.2019 23:25,04.03.2019 22:44,Thyrnau,Passau
06.03.2019 05:55,06.03.2019 05:56,Fürstenzell,Passau
06.03.2019 05:56,06.03.2019 07:58,Fürstenzell,Passau
06.03.2019 09:50,11.03.2019 06:00,94148 Kirchham,Passau
06.03.2019 09:51,11.03.2019 17:00,94148 Kirchham,Passau
06.03.2019 09:51,11.03.2019 17:00,Passau,94148 Kirchham
06.03.2019 09:52,11.03.2019 16:20,Passau,94148 Kirchham
06.03.2019 09:52,11.03.2019 16:00,Passau,94148 Kirchham
06.03.2019 09:52,11.03.2019 16:30,Passau,94148 Kirchham
06.03.2019 09:53,11.03.2019 16:00,Passau,94148 Kirchham
06.03.2019 10:06,08.03.2019 13:06,Tiefenbach (Kreis Passau),Passau
06.03.2019 10:06,08.03.2019 15:18,Tiefenbach (Kreis Passau),Passau
06.03.2019 10:06,08.03.2019 17:23,Tiefenbach (Kreis Passau),Passau
06.03.2019 11:07,06.03.2019 14:06,Tiefenbach (Kreis Passau),Passau
06.03.2019 11:07,06.03.2019 14:00,Tiefenbach (Kreis Passau),Passau
06.03.2019 11:07,06.03.2019 18:07,Passau,Tiefenbach (Kreis Passau)
06.03.2019 11:07,06.03.2019 22:31,Passau,Tiefenbach (Kreis Passau)
06.03.2019 11:07,06.03.2019 17:46,Passau,Tiefenbach (Kreis Passau)
06.03.2019 11:07,06.03.2019 16:46,Passau,Tiefenbach (Kreis Passau)
06.03.2019 12:16,06.03.2019 12:16,Tiefenbach (Kreis Passau),Passau
06.03.2019 12:16,06.03.2019 12:04,Tiefenbach (Kreis Passau),Passau
06.03.2019 12:16,06.03.2019 14:25,Tiefenbach (Kreis Passau),Passau
06.03.2019 12:17,06.03.2019 16:18,Tiefenbach (Kreis Passau),Passau
06.03.2019 12:17,07.03.2019 06:11,Tiefenbach (Kreis Passau),Passau
06.03.2019 12:18,07.03.2019 07:18,Tiefenbach (Kreis Passau),Passau
06.03.2019 15:02,06.03.2019 15:02,Untergriesbach,Passau
06.03.2019 15:41,06.03.2019 15:41,Passau,Fürstenzell
06.03.2019 15:41,07.03.2019 05:29,Passau,Fürstenzell
06.03.2019 16:21,06.03.2019 16:21,Passau,Passau
06.03.2019 16:21,06.03.2019 17:10,Passau,Passau
06.03.2019 16:35,06.03.2019 16:13,Passau,Passau
06.03.2019 16:35,06.03.2019 16:35,Passau,94136 Thyrnau
06.03.2019 19:06,07.03.2019 12:06,Neuburg a. Inn,Passau
06.03.2019 19:06,07.03.2019 11:58,Neuburg a. Inn,Passau
06.03.2019 19:06,07.03.2019 14:33,Neuburg a. Inn,Passau
06.03.2019 19:07,07.03.2019 12:07,Neuburg a. Inn,Passau
06.03.2019 19:07,07.03.2019 11:50,Neuburg a. Inn,Passau
06.03.2019 19:07,07.03.2019 08:22,Neuburg a. Inn,Passau
06.03.2019 19:07,07.03.2019 12:56,Neuburg a. Inn,Passau
06.03.2019 21:32,07.03.2019 06:14,Ruderting,Passau
06.03.2019 21:32,07.03.2019 06:04,Ruderting,Passau
06.03.2019 21:32,07.03.2019 08:20,Ruderting,Passau
06.03.2019 21:32,07.03.2019 13:08,Ruderting,Passau
06.03.2019 21:32,07.03.2019 17:15,Ruderting,Passau
07.03.2019 07:15,07.03.2019 07:15,Salzweg,Passau
07.03.2019 07:15,07.03.2019 06:59,Salzweg,Passau
07.03.2019 07:15,07.03.2019 08:49,Salzweg,Passau
07.03.2019 09:42,07.03.2019 09:41,Passau,Titting
07.03.2019 09:45,07.03.2019 09:41,Passau,Titting
07.03.2019 09:50,07.03.2019 09:41,Passau,Titting
07.03.2019 09:53,07.03.2019 09:41,Passau,Titting
07.03.2019 09:54,07.03.2019 09:41,Passau,Ruderting
07.03.2019 10:24,07.03.2019 13:20,Tiefenbach (Kreis Passau),Passau
07.03.2019 10:28,07.03.2019 13:20,Tiefenbach (Kreis Passau),Passau
07.03.2019 10:31,07.03.2019 13:50,Tiefenbach (Kreis Passau),Passau
07.03.2019 10:32,07.03.2019 13:50,Tiefenbach (Kreis Passau),Passau
07.03.2019 10:32,07.03.2019 13:50,Tiefenbach (Kreis Passau),Passau
07.03.2019 10:32,07.03.2019 13:40,Tiefenbach (Kreis Passau),Passau
07.03.2019 10:33,07.03.2019 13:40,Tiefenbach (Kreis Passau),Passau
07.03.2019 10:37,07.03.2019 13:05,Tiefenbach (Kreis Passau),Passau
07.03.2019 10:37,07.03.2019 13:58,Tiefenbach (Kreis Passau),Passau
07.03.2019 10:37,07.03.2019 13:00,Tiefenbach (Kreis Passau),Passau
07.03.2019 10:58,07.03.2019 10:58,Neuburg a. Inn,Passau
07.03.2019 10:59,07.03.2019 12:54,Neuburg a. Inn,Passau
07.03.2019 10:59,07.03.2019 14:41,Neuburg a. Inn,Passau
07.03.2019 10:59,07.03.2019 09:55,Neuburg a. Inn,Passau
07.03.2019 12:42,07.03.2019 12:41,Tiefenbach (Kreis Passau),Passau
07.03.2019 13:28,07.03.2019 14:28,Untergriesbach,Obernzell
07.03.2019 13:29,07.03.2019 15:13,Obernzell,Untergriesbach
07.03.2019 14:08,07.03.2019 16:08,Passau,Passau
07.03.2019 14:08,07.03.2019 16:44,Passau,Passau
07.03.2019 14:08,07.03.2019 15:58,Passau,Passau
07.03.2019 14:09,07.03.2019 16:08,Passau,Passau
07.03.2019 14:22,07.03.2019 14:23,Untergriesbach,Obernzell
07.03.2019 16:10,07.03.2019 18:36,Passau,Obernzell
07.03.2019 16:10,08.03.2019 06:02,Passau,Obernzell
07.03.2019 16:10,07.03.2019 17:49,Passau,Obernzell
07.03.2019 16:18,08.03.2019 15:00,Tiefenbach (Kreis Passau),Passau
07.03.2019 16:18,08.03.2019 14:24,Tiefenbach (Kreis Passau),Passau
07.03.2019 16:18,08.03.2019 16:18,Tiefenbach (Kreis Passau),Passau
07.03.2019 16:18,08.03.2019 12:04,Tiefenbach (Kreis Passau),Passau
07.03.2019 17:28,08.03.2019 17:28,Ruderting,Passau
07.03.2019 17:28,08.03.2019 17:14,Ruderting,Passau
07.03.2019 17:28,08.03.2019 13:07,Ruderting,Passau
07.03.2019 17:29,08.03.2019 12:25,Ruderting,Passau
07.03.2019 17:29,08.03.2019 16:15,Ruderting,Passau
07.03.2019 17:29,08.03.2019 11:49,Ruderting,Passau
07.03.2019 18:42,07.03.2019 18:42,Salzweg,Salzweg
07.03.2019 18:56,08.03.2019 10:56,Tiefenbach (Kreis Passau),Passau
07.03.2019 18:56,08.03.2019 10:51,Tiefenbach (Kreis Passau),Passau
07.03.2019 18:57,08.03.2019 14:01,Tiefenbach (Kreis Passau),Passau
08.03.2019 07:10,08.03.2019 07:10,Thyrnau,Passau
08.03.2019 07:10,08.03.2019 11:28,Thyrnau,Passau
08.03.2019 07:10,08.03.2019 06:33,Thyrnau,Passau
08.03.2019 08:42,08.03.2019 08:42,Salzweg,Passau
08.03.2019 08:42,08.03.2019 10:45,Salzweg,Passau
08.03.2019 08:43,08.03.2019 08:24,Salzweg,Passau
08.03.2019 10:42,08.03.2019 11:03,Neukirchen vorm Wald,Passau
08.03.2019 10:51,08.03.2019 14:51,Tiefenbach (Kreis Passau),Passau
08.03.2019 10:51,08.03.2019 14:24,Tiefenbach (Kreis Passau),Passau
08.03.2019 10:51,08.03.2019 12:04,Tiefenbach (Kreis Passau),Passau
08.03.2019 10:51,08.03.2019 16:18,Tiefenbach (Kreis Passau),Passau
08.03.2019 11:10,08.03.2019 14:30,Passau,Neukirchen vorm Wald
08.03.2019 11:27,08.03.2019 14:00,Untergriesbach,Passau
08.03.2019 11:27,08.03.2019 13:30,Untergriesbach,Passau
08.03.2019 11:50,08.03.2019 11:50,Neuburg a. Inn,Passau
08.03.2019 11:50,08.03.2019 14:37,Neuburg a. Inn,Passau
08.03.2019 11:50,08.03.2019 11:34,Neuburg a. Inn,Passau
08.03.2019 11:50,08.03.2019 16:37,Neuburg a. Inn,Passau
08.03.2019 13:29,08.03.2019 11:50,Neuburg a. Inn,Passau
08.03.2019 13:29,08.03.2019 14:37,Neuburg a. Inn,Passau
08.03.2019 13:36,08.03.2019 13:36,Neuburg a. Inn,Passau
08.03.2019 14:36,08.03.2019 14:36,Passau,Neuburg a. Inn
08.03.2019 14:36,08.03.2019 16:55,Passau,Neuburg a. Inn
08.03.2019 14:37,08.03.2019 14:36,Passau,94127 Neuburg am Inn
08.03.2019 14:39,08.03.2019 14:36,Passau,94127 Neuburg am Inn
08.03.2019 14:39,08.03.2019 16:15,Passau,94127 Neuburg am Inn
08.03.2019 14:40,08.03.2019 17:50,Passau,94127 Neuburg am Inn
08.03.2019 14:51,08.03.2019 14:51,Passau,94127 Neuburg am Inn
08.03.2019 14:52,08.03.2019 15:00,Passau,94127 Neuburg am Inn
08.03.2019 14:52,08.03.2019 16:58,Passau,94127 Neuburg am Inn
08.03.2019 14:53,08.03.2019 14:51,Passau,94127 Neuburg am Inn
08.03.2019 14:54,08.03.2019 15:00,Passau,94127 Neuburg am Inn
08.03.2019 14:54,08.03.2019 16:58,Passau,94127 Neuburg am Inn
08.03.2019 14:55,08.03.2019 14:54,Passau,Neuburg a. Inn
08.03.2019 14:55,08.03.2019 16:55,Passau,Neuburg a. Inn
08.03.2019 15:19,08.03.2019 15:19,Neuburg a. Inn,Passau
08.03.2019 15:19,08.03.2019 17:39,Neuburg a. Inn,Passau
08.03.2019 15:19,08.03.2019 14:50,Neuburg a. Inn,Passau
08.03.2019 19:17,09.03.2019 14:03,Passau,Salzweg
08.03.2019 19:18,09.03.2019 13:47,Passau,Salzweg
08.03.2019 19:18,09.03.2019 20:32,Passau,Salzweg
09.03.2019 03:09,09.03.2019 03:09,Salzweg,Salzweg
09.03.2019 03:10,09.03.2019 11:16,Salzweg,Salzweg
09.03.2019 03:10,09.03.2019 16:45,Salzweg,Salzweg
09.03.2019 03:10,09.03.2019 15:09,Salzweg,Salzweg
09.03.2019 08:30,09.03.2019 08:30,Passau,Passau
09.03.2019 08:30,09.03.2019 08:09,Passau,Passau
09.03.2019 08:31,09.03.2019 12:51,Passau,Passau
09.03.2019 08:31,09.03.2019 19:06,Passau,Passau
09.03.2019 08:31,10.03.2019 10:36,Passau,Passau
09.03.2019 08:31,10.03.2019 18:36,Passau,Passau
09.03.2019 08:31,09.03.2019 08:31,Passau,Passau
09.03.2019 08:31,09.03.2019 08:09,Passau,Passau
09.03.2019 08:32,09.03.2019 10:51,Passau,Passau
09.03.2019 08:32,11.03.2019 08:32,Passau,Passau
